timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1214020,49044839,3,1220852,46709559,2,1168096,40986309,3,1214768,55450807
60,2,1241344,46302506,3,1274576,70028621,2,1190008,41955804,3,1228496,51262025
120,3,1288468,200327372,3,1244084,142523262,2,1196740,138049858,2,1204076,162999365
180,3,1279888,235834181,3,1276952,111394643,2,1207564,110556995,2,1230476,156497839
240,2,1250716,121351839,2,1284476,98934630,3,1271716,90298086,3,1241036,150140284
300,3,1273552,203231167,2,1280252,199528020,2,1233040,141167554,3,1295288,194181058
360,2,1302856,202908264,2,1238144,217616465,3,1274356,161762185,3,1253972,144323515
420,2,1279492,207905707,3,1283024,141848830,3,1238452,191360632,2,1272716,156447285
480,2,1294144,198373755,3,1284476,242837020,3,1276072,263729240,2,1277468,99900202
540,2,1295860,239119680,2,1289492,239401153,3,1282540,276627007,3,1267304,150402547
600,2,1303968,250320868,3,1310348,264148908,2,1278844,265504340,3,1337924,189484291
