timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1470492,464878339,5,1481124,454309684,5,1505392,556134934,5,1503200,517575266
60,5,1462944,445058223,5,1473468,479453553,5,1539764,566944698,5,1504584,509358712
120,10,1591608,777092968,3,1430440,597521508,4,1388728,645375929,3,1482804,689684890
180,5,1502684,641476698,5,1462252,725373546,6,1502076,633015281,4,1436916,610770821
240,5,1488032,520532440,5,1491292,656390016,4,1443608,686361284,6,1536004,779792112
300,6,1464724,732149027,4,1450148,679293031,5,1506552,600842141,5,1481616,688724930
360,6,1510568,721046118,4,1456088,614407939,5,1469812,725384768,5,1517980,751070519
420,5,1451428,740092198,4,1489120,665471598,5,1427328,595001046,6,1506276,728040326
480,6,1520080,784415207,4,1433312,659321703,5,1434580,635999128,5,1550228,613701714
540,6,1507176,654235728,4,1480704,669164061,4,1469232,640305830,6,1486384,562158734
600,3,1454772,731298527,5,1560028,736252710,5,1425184,671451755,7,1483260,706984033
