timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1120056,1027526001,5,1114372,1157313292,5,1109076,808384910,5,1110540,1404766853
60,5,1118868,952258329,5,1108168,1256315248,5,1111320,874955118,5,1123476,1545474825
120,5,1119792,1053534284,5,1114768,1313223290,5,1110132,887520504,5,1113576,1469307533
180,5,1119132,1042875140,5,1111732,1222914014,5,1114620,908058384,5,1114500,1514361468
240,5,1120320,966159253,5,1114768,1227123321,5,1111584,926856641,5,1116876,1587793337
300,5,1121904,1091189030,5,1115164,1225653313,5,1111584,894515329,5,1114500,1514898815
360,5,1118736,999816989,5,1113052,1267142384,5,1115016,890604649,5,1115556,1549916169
420,5,1122432,1125035976,5,1115032,1363987314,5,1112376,813479477,5,1114500,1431131690
480,5,1120452,1072165372,5,1113052,1246932801,5,1114488,921286580,5,1118196,1509423162
540,5,1125468,1082593400,5,1114636,1262430396,5,1111452,827963645,5,1116348,1532272715
600,5,1118340,932943589,5,1114372,1313924470,5,1112640,835384890,5,1118196,1597925370
