timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1079916,77402508,5,1063208,61692128,5,1069384,53932751,5,1061812,66744141
60,5,1084800,167862441,5,1068356,162238692,5,1075984,111615274,5,1067488,187864572
120,4,1075560,266744087,4,1061228,278641278,7,1094200,261304795,5,1085836,402807215
180,3,1065528,353810833,5,1072844,453771448,5,1108852,355211132,7,1091000,364834384
240,4,1078332,455403234,6,1083272,485430576,5,1083376,513919793,5,1075952,473542612
300,4,1074900,583975666,5,1075616,491324540,5,1092216,482497696,6,1091700,614035543
360,3,1069752,558192780,6,1086044,671876585,5,1088520,606009267,6,1100016,554590893
420,3,1069752,594657427,5,1082744,757924868,6,1103304,659301357,6,1086816,726789193
480,5,1096812,891873196,5,1081160,634040459,5,1092348,805942196,5,1082196,698561318
540,4,1083744,944639597,5,1079708,835378609,5,1095780,771758962,6,1100676,728762135
600,3,1070544,799422492,5,1081068,977793735,6,1099248,959573474,6,1103084,856881843
