timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1256508,223945758,10,1252468,203841770,10,1272496,246190053,10,1250056,196376170
60,10,1391808,384079536,10,1385392,365402768,10,1403704,368240302,10,1371364,346237990
120,10,1484076,517070954,10,1470268,491398641,10,1523956,595515582,10,1450828,409652907
180,10,1546644,701131491,10,1523068,642849584,10,1564216,700498546,10,1546528,593110136
240,10,1602084,841897733,10,1586692,733575137,10,1617412,808763373,10,1608568,710432328
300,10,1634028,889326310,10,1612828,854963390,10,1671664,1011464786,10,1642756,868644189
360,10,1677060,995143575,10,1663252,989384555,10,1700968,1057956698,10,1713112,1036531579
420,10,1712172,1131819705,10,1711300,1107008596,10,1777000,1216116695,10,1717072,1030421673
480,10,1783056,1276145792,10,1737304,1216073099,10,1789276,1249219879,10,1730800,1147130141
540,10,1864516,1394377473,10,1750372,1183180316,10,1829616,1417316263,10,1789408,1201426887
600,10,1840096,1334029845,10,1809376,1357137194,10,1877412,1470600595,10,1790200,1310383112
