timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1166368,136606804,10,1147572,117535661,10,1145220,90889531,10,1160788,124167067
60,10,1272892,266608445,10,1321416,306906565,10,1273128,222529789,10,1323676,329464493
120,10,1423108,424433618,10,1456452,465649383,10,1409220,388183671,10,1417132,427611276
180,10,1511152,527163120,10,1540272,590367516,10,1530528,538747690,10,1532632,657352150
240,10,1562896,639966285,10,1584096,736137004,10,1599036,623118277,10,1606552,851456447
300,10,1689352,816319558,10,1671348,885675862,10,1665300,736871820,10,1684696,896616010
360,10,1679980,913791524,10,1738140,980554076,10,1696452,813531352,10,1747528,1104524159
420,10,1771852,1005659844,10,1776948,1160955902,10,1742388,818859088,10,1793860,1214652679
480,10,1808812,1100045985,10,1836744,1229360092,10,1839012,1051349960,10,1864216,1239750573
540,10,1880048,1168537502,10,1887144,1352403253,10,1832280,1077479756,10,1892872,1392464647
600,10,1874484,1256584195,10,1906508,1447992992,10,1853672,1199180123,10,1904876,1396398720
