timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1111956,144414100,5,1111344,141568675,5,1113700,136139891,5,1150808,208199467
60,5,1117632,294701578,5,1117020,320152748,5,1119640,358426808,5,1154240,320363289
120,7,1140996,487634877,5,1119660,441314238,3,1102480,536091204,5,1158464,481703195
180,7,1149180,612936327,5,1124016,605097769,3,1103932,682367149,5,1160972,591175205
240,7,1153008,786362923,5,1126524,753313426,3,1105120,811277361,5,1164800,724225414
300,7,1156968,899655135,5,1130220,913919597,3,1108684,957495123,5,1166120,827353162
360,7,1158288,994227064,5,1132200,1057865486,3,1111588,1115228821,5,1166648,965865231
420,7,1163304,1157185453,5,1134708,1123458128,3,1114228,1247936665,5,1170212,1102945784
480,7,1164096,1179998929,5,1139064,1255328292,3,1115416,1315856190,5,1171928,1226505632
540,7,1167792,1241860575,5,1140912,1368181731,3,1121224,1434166936,5,1178000,1369660968
600,7,1169376,1369381096,5,1141440,1420325041,3,1119112,1499172102,5,1177868,1337986375
