timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1275156,228751989,10,1294940,277452835,10,1268152,215794873,10,1275016,245325853
60,10,1388016,366110869,10,1400012,373798926,10,1415200,391443195,10,1428004,454364361
120,10,1496652,553803360,10,1507856,564762075,10,1486348,445989416,10,1524628,600556355
180,10,1591956,651325711,10,1604876,747581016,10,1578220,583892878,10,1607656,732663958
240,10,1653600,742873379,10,1673780,853999045,10,1648972,744405439,10,1677088,898655137
300,10,1716168,917223457,10,1751528,997622690,10,1680388,780891711,10,1730812,1041528358
360,10,1755504,964678567,10,1825184,1134162516,10,1715500,820898543,10,1833244,1222051946
420,10,1806192,1081821563,10,1854752,1269785250,10,1751932,958226329,10,1883800,1263839899
480,10,1846056,1173056613,10,1874824,1348426331,10,1816612,1083772988,10,1885576,1370150219
540,10,1826188,1231759684,10,1907124,1507357470,10,1852516,1097618344,10,1887136,1503538661
600,10,1877320,1231558409,10,1914000,1464423514,10,1862452,1153256216,10,1898076,1577268555
